parent,run_id,task,stratum,n_children,n_artifact,n_stdout,parent_available,n_certified,certificate_passed,override_active,policy,low_wall_s,full_runtime_s,cost_ratio,selected,selected_n,top1,raw_regret,normalized_regret,rank,selected_final_improves_parent
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,True,0,False,False,stdout_only,44.3,50.29974092915654,0.8807202419271556,leaf-classification__494524617b54420f82384eeeca1bb3f8|leaf-classification__eed56a4de8c846d199c496cea22662c6,2,0.5,0.017565000000000004,0.5000000000000001,1.5,0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,True,0,False,False,artifact_score_then_stdout,44.3,50.29974092915654,0.8807202419271556,leaf-classification__494524617b54420f82384eeeca1bb3f8,1,1.0,0.0,0.0,1,0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,True,0,False,False,parent_certified_override,44.3,50.29974092915654,0.8807202419271556,leaf-classification__494524617b54420f82384eeeca1bb3f8|leaf-classification__eed56a4de8c846d199c496cea22662c6,2,0.5,0.017565000000000004,0.5000000000000001,1.5,0
leaf-classification__abd955fe1fad4d7a9b4bac2c62a6b1ae,cards_senior_0808.jsonl:34,leaf-classification,easy,2,2,0,True,0,False,False,full_oracle,44.3,50.29974092915654,0.8807202419271556,leaf-classification__494524617b54420f82384eeeca1bb3f8,1,1.0,0.0,0.0,1,0
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,2,True,3,True,True,random,148.7,320.5955135989934,0.4638243321957293,leaf-classification__60b488f9620146388be7609e453aee44|leaf-classification__b98b686b95184ee98e13a7e8b7ed4368|leaf-classification__dd2c3d9b946e4ada942d99bcabfe7d98,3,0.3333333333333333,4.005413333333333,0.33356401422504406,2,1
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,2,True,3,True,True,stdout_only,148.7,320.5955135989934,0.4638243321957293,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,0.0,1,1
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,2,True,3,True,True,artifact_score_then_stdout,148.7,320.5955135989934,0.4638243321957293,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,0.0,1,1
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,2,True,3,True,True,parent_certified_override,148.7,320.5955135989934,0.4638243321957293,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,0.0,1,1
leaf-classification__f0411bcb7c8d46b38b6395c0a137f9fd,cards_senior_0808.jsonl:34,leaf-classification,hard,3,3,2,True,3,True,True,full_oracle,148.7,320.5955135989934,0.4638243321957293,leaf-classification__60b488f9620146388be7609e453aee44,1,1.0,0.0,0.0,1,1
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,2,True,1,True,True,random,134.0,1580.8765425961465,0.08476310223437346,leaf-classification__04ab1a90eab841ddb77c99d84c5e1463|leaf-classification__8d613d315033481d990dc9c0af53620a,2,0.5,0.221175,0.4999999999999999,1.5,0.5
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,2,True,1,True,True,stdout_only,134.0,1580.8765425961465,0.08476310223437346,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,0.0,1,1
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,2,True,1,True,True,artifact_score_then_stdout,134.0,1580.8765425961465,0.08476310223437346,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,0.0,1,1
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,2,True,1,True,True,parent_certified_override,134.0,1580.8765425961465,0.08476310223437346,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,0.0,1,1
leaf-classification__fc1a4fb5b3cd4cedafd1b81e84071adf,cards_senior_0808.jsonl:33,leaf-classification,easy,2,1,2,True,1,True,True,full_oracle,134.0,1580.8765425961465,0.08476310223437346,leaf-classification__8d613d315033481d990dc9c0af53620a,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,True,0,False,False,random,61.7,5880.804950714111,0.010491760994812065,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,0.5,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,True,0,False,False,stdout_only,61.7,5880.804950714111,0.010491760994812065,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,0.5,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,True,0,False,False,artifact_score_then_stdout,61.7,5880.804950714111,0.010491760994812065,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,0.5,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,True,0,False,False,parent_certified_override,61.7,5880.804950714111,0.010491760994812065,learning-agency-lab-automated-essay-scoring-2__70e2d9903c9a4c9cbeb84d1deb7775c2|learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,2,0.5,0.006610000000000005,0.5,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,True,0,False,False,full_oracle,61.7,5880.804950714111,0.010491760994812065,learning-agency-lab-automated-essay-scoring-2__ec12b99e12db4b4fa87adb2a6ce1a191,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,True,0,False,False,random,240.2,2207.980604171753,0.10878718750797299,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657|learning-agency-lab-automated-essay-scoring-2__ba54479d2a1e448e80aa38d85d4d6470,2,0.5,0.0018500000000000183,0.500000000000015,1.5,1
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,True,0,False,False,stdout_only,240.2,2207.980604171753,0.10878718750797299,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,True,0,False,False,artifact_score_then_stdout,240.2,2207.980604171753,0.10878718750797299,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,True,0,False,False,parent_certified_override,240.2,2207.980604171753,0.10878718750797299,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,2,True,0,False,False,full_oracle,240.2,2207.980604171753,0.10878718750797299,learning-agency-lab-automated-essay-scoring-2__2fd4cc3940ce4d0fb1c213b397104657,1,1.0,0.0,0.0,1,1
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,False,0,False,False,random,137.4,5939.8168885707855,0.023132026218582746,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,0.5,1.5,
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,False,0,False,False,stdout_only,137.4,5939.8168885707855,0.023132026218582746,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,0.5,1.5,
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,False,0,False,False,artifact_score_then_stdout,137.4,5939.8168885707855,0.023132026218582746,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,0.5,1.5,
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,False,0,False,False,parent_certified_override,137.4,5939.8168885707855,0.023132026218582746,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7|learning-agency-lab-automated-essay-scoring-2__6e8d2b60f702410b9ce09b32bd3a5b2d,2,0.5,0.54453,0.5,1.5,
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,2,0,0,False,0,False,False,full_oracle,137.4,5939.8168885707855,0.023132026218582746,learning-agency-lab-automated-essay-scoring-2__582b2c4449b042abbd35afa7f0161ae7,1,1.0,0.0,0.0,1,
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,False,0,False,False,random,168.3,5250.388808488846,0.03205476892071155,learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d|learning-agency-lab-automated-essay-scoring-2__5ea8aa0cafac46408fa42d1c3e30d058|learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,3,0.3333333333333333,0.009013333333333318,0.4856321839080446,2,
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,False,0,False,False,stdout_only,168.3,5250.388808488846,0.03205476892071155,learning-agency-lab-automated-essay-scoring-2__5ea8aa0cafac46408fa42d1c3e30d058,1,0.0,0.01856000000000002,1.0,3,
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,False,0,False,False,artifact_score_then_stdout,168.3,5250.388808488846,0.03205476892071155,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,0.0,1,
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,False,0,False,False,parent_certified_override,168.3,5250.388808488846,0.03205476892071155,learning-agency-lab-automated-essay-scoring-2__5ea8aa0cafac46408fa42d1c3e30d058,1,0.0,0.01856000000000002,1.0,3,
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,3,2,1,False,0,False,False,full_oracle,168.3,5250.388808488846,0.03205476892071155,learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,1,1.0,0.0,0.0,1,
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,1,False,0,False,False,random,146.0,2061.1014482975006,0.07083591160473837,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375|learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,2,0.5,0.0009850000000000136,0.5,1.5,
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,1,False,0,False,False,stdout_only,146.0,2061.1014482975006,0.07083591160473837,learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,1,0.0,0.0019700000000000273,1.0,2,
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,1,False,0,False,False,artifact_score_then_stdout,146.0,2061.1014482975006,0.07083591160473837,learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,1,0.0,0.0019700000000000273,1.0,2,
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,1,False,0,False,False,parent_certified_override,146.0,2061.1014482975006,0.07083591160473837,learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,1,0.0,0.0019700000000000273,1.0,2,
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,2,0,1,False,0,False,False,full_oracle,146.0,2061.1014482975006,0.07083591160473837,learning-agency-lab-automated-essay-scoring-2__71b7798f122449e7bcd5933fe6c9d375,1,1.0,0.0,0.0,1,
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,True,0,False,False,random,204.0,6523.93625330925,0.03126946556176442,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c|learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,2,0.5,0.015060000000000073,0.5000000000000019,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,True,0,False,False,stdout_only,204.0,6523.93625330925,0.03126946556176442,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c|learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,2,0.5,0.015060000000000073,0.5000000000000019,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,True,0,False,False,artifact_score_then_stdout,204.0,6523.93625330925,0.03126946556176442,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c,1,0.0,0.030120000000000036,1.0,2,0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,True,0,False,False,parent_certified_override,204.0,6523.93625330925,0.03126946556176442,learning-agency-lab-automated-essay-scoring-2__50c87d8406ad4f17aa7b023c05d6a44c|learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,2,0.5,0.015060000000000073,0.5000000000000019,1.5,0.5
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,2,2,0,True,0,False,False,full_oracle,204.0,6523.93625330925,0.03126946556176442,learning-agency-lab-automated-essay-scoring-2__ca6e4102a52745a388d5d1e6a5630a60,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,5,True,2,True,True,random,514.6,2852.5744729042053,0.18039844529495697,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b|mlsp-2013-birds__908d280fda604c43bb7a5e87420e46c3|mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b|mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2|mlsp-2013-birds__ed8784a6a4c44472a644dcb7a4360f3b,5,0.2,0.0036280000000000756,0.38432203389831293,3,0.6
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,5,True,2,True,True,stdout_only,514.6,2852.5744729042053,0.18039844529495697,mlsp-2013-birds__9ccfc1b22cde40db8fc67b8081d0293b,1,0.0,0.0007200000000000539,0.07627118644068365,2,1
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,5,True,2,True,True,artifact_score_then_stdout,514.6,2852.5744729042053,0.18039844529495697,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,1,0.0,0.009440000000000004,1.0,5,0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,5,True,2,True,True,parent_certified_override,514.6,2852.5744729042053,0.18039844529495697,mlsp-2013-birds__2d983a9212234554a59cec88a93e6e0b,1,0.0,0.009440000000000004,1.0,5,0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,5,2,5,True,2,True,True,full_oracle,514.6,2852.5744729042053,0.18039844529495697,mlsp-2013-birds__9d6111ad09d84e7aa563821c26dd77b2,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,2,2,True,2,True,True,random,192.1,338.68961238861084,0.5671859808312791,mlsp-2013-birds__14b366b28c65451f963287bb1c29baaf|mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,2,0.5,0.0010350000000000081,0.5,1.5,0.5
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,2,2,True,2,True,True,stdout_only,192.1,338.68961238861084,0.5671859808312791,mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,1,0.0,0.0020700000000000163,1.0,2,0
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,2,2,True,2,True,True,artifact_score_then_stdout,192.1,338.68961238861084,0.5671859808312791,mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,1,0.0,0.0020700000000000163,1.0,2,0
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,2,2,True,2,True,True,parent_certified_override,192.1,338.68961238861084,0.5671859808312791,mlsp-2013-birds__71bf705af9984d7b8bf7216cee3e9106,1,0.0,0.0020700000000000163,1.0,2,0
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,2,2,2,True,2,True,True,full_oracle,192.1,338.68961238861084,0.5671859808312791,mlsp-2013-birds__14b366b28c65451f963287bb1c29baaf,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,2,2,True,1,True,True,random,54.3,45.32421028614044,1.1980352146721074,mlsp-2013-birds__ea104eef9b0c40dbbe70f756d236f0da|mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,2,0.5,0.02687000000000006,0.500000000000001,1.5,0.5
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,2,2,True,1,True,True,stdout_only,54.3,45.32421028614044,1.1980352146721074,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,2,2,True,1,True,True,artifact_score_then_stdout,54.3,45.32421028614044,1.1980352146721074,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,2,2,True,1,True,True,parent_certified_override,54.3,45.32421028614044,1.1980352146721074,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,2,2,2,True,1,True,True,full_oracle,54.3,45.32421028614044,1.1980352146721074,mlsp-2013-birds__f570cce01e6f4fc591ead51fb7dea6ae,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,True,0,False,False,random,360.4,2627.1813948079944,0.13718123945009877,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9|mlsp-2013-birds__88f03e044884470daa459768f08242d1|mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,3,0.3333333333333333,0.027229999999999976,0.6614039349040551,2,0.3333333333333333
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,True,0,False,False,stdout_only,360.4,2627.1813948079944,0.13718123945009877,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9,1,0.0,0.04117000000000004,1.0,3,0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,True,0,False,False,artifact_score_then_stdout,360.4,2627.1813948079944,0.13718123945009877,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9,1,0.0,0.04117000000000004,1.0,3,0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,True,0,False,False,parent_certified_override,360.4,2627.1813948079944,0.13718123945009877,mlsp-2013-birds__83676ff46373471d9a13d595e5dfabd9,1,0.0,0.04117000000000004,1.0,3,0
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,3,0,3,True,0,False,False,full_oracle,360.4,2627.1813948079944,0.13718123945009877,mlsp-2013-birds__d8afa823f0a64069bb2ff77d64afd36d,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,2,3,True,2,True,True,random,229.4,3161.371691942215,0.07256343839122131,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4|mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27|mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,3,0.3333333333333333,0.017589999999999995,0.5847739361702127,2,1
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,2,3,True,2,True,True,stdout_only,229.4,3161.371691942215,0.07256343839122131,mlsp-2013-birds__b058311fdf0247009ea12d70a6ae6e27,1,0.0,0.030079999999999996,1.0,3,1
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,2,3,True,2,True,True,artifact_score_then_stdout,229.4,3161.371691942215,0.07256343839122131,mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,1,0.0,0.022689999999999988,0.754321808510638,2,1
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,2,3,True,2,True,True,parent_certified_override,229.4,3161.371691942215,0.07256343839122131,mlsp-2013-birds__de69913224174ab1ad9e79cb410ca078,1,0.0,0.022689999999999988,0.754321808510638,2,1
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,3,2,3,True,2,True,True,full_oracle,229.4,3161.371691942215,0.07256343839122131,mlsp-2013-birds__3fbdbce65f5d48f6ada1b1d94fe1e6e4,1,1.0,0.0,0.0,1,1
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,2,4,True,0,False,False,random,471.09999999999997,849.3103153705597,0.5546853623159586,mlsp-2013-birds__232a055870ca4572b7fc070264a338eb|mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6|mlsp-2013-birds__c9597f7b1aef4ebb8bd655c3ace5bf8a|mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,4,0.25,0.015429999999999944,0.3779084006857696,2.5,0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,2,4,True,0,False,False,stdout_only,471.09999999999997,849.3103153705597,0.5546853623159586,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,1,0.0,0.00021999999999999797,0.005388194954690139,2,0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,2,4,True,0,False,False,artifact_score_then_stdout,471.09999999999997,849.3103153705597,0.5546853623159586,mlsp-2013-birds__d3547e171d7243b1a0e4f77c3c6fe74b,1,0.0,0.020669999999999966,0.506245407788391,3,0
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,4,2,4,True,0,False,False,parent_certified_override,471.09999999999997,849.3103153705597,0.5546853623159586,mlsp-2013-birds__3f1b6baa29ee48bfba34b73ebe2933b6,1,0.0,0.00021999999999999797,0.005388194954690139,2,0
