parent,run_id,task,stratum,policy,n_children,n_artifact,n_silent,accepted_early,n_escalated,endpoint_identity,deployed_available,deployed_utility,full_final_best_utility,deployed_delta_to_full_final,deployed_matches_or_beats_full,deployed_strictly_beats_full,deployed_strictly_loses_full,low_wall_s,all_full_runtime_s,restart_cost_s,continuation_cost_s
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,full_external,2,0,2,0,2,1.0,1,0.83997,0.83997,0.0,1.0,0.0,0.0,61.7,5880.804950714111,5880.804950714111,5880.804950714111
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a05,2,0,2,0,2,1.0,1,0.83997,0.83997,0.0,1.0,0.0,0.0,61.7,5880.804950714111,5942.504950714111,5702.504950714111
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a10,2,0,2,0,2,1.0,1,0.83997,0.83997,0.0,1.0,0.0,0.0,61.7,5880.804950714111,5942.504950714111,5702.504950714111
learning-agency-lab-automated-essay-scoring-2__507578e20ae54b25bdde6dc425eafa7d,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a20,2,0,2,0,2,1.0,1,0.83997,0.83997,0.0,1.0,0.0,0.0,61.7,5880.804950714111,5942.504950714111,5702.504950714111
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.82966,nan,0.0,0.0,1.0,240.2,2207.980604171753,240.2,240.2
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,all_escalate,2,0,2,0,2,1.0,1,0.82966,0.82966,0.0,1.0,0.0,0.0,240.2,2207.980604171753,2448.1806041717527,2208.1806041717527
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,full_external,2,0,2,0,2,1.0,1,0.82966,0.82966,0.0,1.0,0.0,0.0,240.2,2207.980604171753,2207.980604171753,2207.980604171753
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a05,2,0,2,0,2,1.0,1,0.82966,0.82966,0.0,1.0,0.0,0.0,240.2,2207.980604171753,2448.1806041717527,2208.1806041717527
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a10,2,0,2,0,2,1.0,1,0.82966,0.82966,0.0,1.0,0.0,0.0,240.2,2207.980604171753,2448.1806041717527,2208.1806041717527
learning-agency-lab-automated-essay-scoring-2__77aac523f90d4cf5afe2eaa03733a189,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a20,2,0,2,0,2,1.0,1,0.82966,0.82966,0.0,1.0,0.0,0.0,240.2,2207.980604171753,2448.1806041717527,2208.1806041717527
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,artifact_only,2,0,2,0,0,0.5,0,nan,0.81243,nan,0.0,0.0,1.0,137.4,5939.8168885707855,137.4,137.4
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,all_escalate,2,0,2,0,2,1.0,1,0.81243,0.81243,0.0,1.0,0.0,0.0,137.4,5939.8168885707855,6077.216888570785,5837.216888570785
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,full_external,2,0,2,0,2,1.0,1,0.81243,0.81243,0.0,1.0,0.0,0.0,137.4,5939.8168885707855,5939.8168885707855,5939.8168885707855
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a05,2,0,2,0,2,1.0,1,0.81243,0.81243,0.0,1.0,0.0,0.0,137.4,5939.8168885707855,6077.216888570785,5837.216888570785
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a10,2,0,2,0,2,1.0,1,0.81243,0.81243,0.0,1.0,0.0,0.0,137.4,5939.8168885707855,6077.216888570785,5837.216888570785
learning-agency-lab-automated-essay-scoring-2__bfdd0bd143fd4cb4ab9357441b7b4d6f,cards_senior_0808.jsonl:8,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a20,2,0,2,0,2,1.0,1,0.81243,0.81243,0.0,1.0,0.0,0.0,137.4,5939.8168885707855,6077.216888570785,5837.216888570785
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,artifact_only,3,2,1,1,0,1.0,1,0.8127,0.83608,-0.023380000000000067,0.0,0.0,1.0,168.3,5250.388808488846,168.3,168.3
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,all_escalate,3,2,1,0,1,0.0,1,0.8276,0.83608,-0.008480000000000043,0.0,0.0,1.0,168.3,5250.388808488846,2035.7985892772674,1915.7985892772674
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,full_external,3,2,1,0,3,1.0,1,0.83608,0.83608,0.0,1.0,0.0,0.0,168.3,5250.388808488846,5250.388808488846,5250.388808488846
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a05,3,2,1,0,1,0.0,1,0.8276,0.83608,-0.008480000000000043,0.0,0.0,1.0,168.3,5250.388808488846,2035.7985892772674,1915.7985892772674
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a10,3,2,1,0,1,0.0,1,0.8276,0.83608,-0.008480000000000043,0.0,0.0,1.0,168.3,5250.388808488846,2035.7985892772674,1915.7985892772674
learning-agency-lab-automated-essay-scoring-2__d7d7b2c80bc34005a0fec4fc67053498,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a20,3,2,1,0,1,0.0,1,0.8276,0.83608,-0.008480000000000043,0.0,0.0,1.0,168.3,5250.388808488846,2035.7985892772674,1915.7985892772674
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,artifact_only,2,0,2,0,0,0.5,0,nan,0.80183,nan,0.0,0.0,1.0,146.0,2061.1014482975006,146.0,146.0
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,all_escalate,2,0,2,0,2,1.0,1,0.80183,0.80183,0.0,1.0,0.0,0.0,146.0,2061.1014482975006,2207.1014482975006,1967.1014482975006
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,full_external,2,0,2,0,2,1.0,1,0.80183,0.80183,0.0,1.0,0.0,0.0,146.0,2061.1014482975006,2061.1014482975006,2061.1014482975006
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a05,2,0,2,0,2,1.0,1,0.80183,0.80183,0.0,1.0,0.0,0.0,146.0,2061.1014482975006,2207.1014482975006,1967.1014482975006
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a10,2,0,2,0,2,1.0,1,0.80183,0.80183,0.0,1.0,0.0,0.0,146.0,2061.1014482975006,2207.1014482975006,1967.1014482975006
learning-agency-lab-automated-essay-scoring-2__dcadeabb3745444b84238b4e3b4bf557,cards_senior_0803.jsonl:6,learning-agency-lab-automated-essay-scoring-2,hard,conformal_a20,2,0,2,0,2,1.0,1,0.80183,0.80183,0.0,1.0,0.0,0.0,146.0,2061.1014482975006,2207.1014482975006,1967.1014482975006
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,artifact_only,2,2,0,1,0,0.0,1,0.81153,0.84165,-0.030120000000000036,0.0,0.0,1.0,204.0,6523.93625330925,204.0,204.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,all_escalate,2,2,0,0,0,0.0,1,0.81153,0.84165,-0.030120000000000036,0.0,0.0,1.0,204.0,6523.93625330925,204.0,204.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,full_external,2,2,0,0,2,1.0,1,0.84165,0.84165,0.0,1.0,0.0,0.0,204.0,6523.93625330925,6523.93625330925,6523.93625330925
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a05,2,2,0,0,0,0.0,1,0.81153,0.84165,-0.030120000000000036,0.0,0.0,1.0,204.0,6523.93625330925,204.0,204.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a10,2,2,0,0,0,0.0,1,0.81153,0.84165,-0.030120000000000036,0.0,0.0,1.0,204.0,6523.93625330925,204.0,204.0
learning-agency-lab-automated-essay-scoring-2__e98c27a1655f4bbda2fc621ba07c232c,cards_senior_0803.jsonl:3,learning-agency-lab-automated-essay-scoring-2,easy,conformal_a20,2,2,0,0,0,0.0,1,0.81153,0.84165,-0.030120000000000036,0.0,0.0,1.0,204.0,6523.93625330925,204.0,204.0
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,artifact_only,5,2,3,1,0,0.0,1,0.92675,0.92476,0.0019899999999999363,1.0,1.0,0.0,514.6,2852.5744729042053,514.6,514.6
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,all_escalate,5,2,3,0,3,0.0,1,0.92675,0.92476,0.0019899999999999363,1.0,1.0,0.0,514.6,2852.5744729042053,2395.727232789993,2035.7272327899932
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,full_external,5,2,3,0,5,1.0,1,0.92476,0.92476,0.0,1.0,0.0,0.0,514.6,2852.5744729042053,2852.5744729042053,2852.5744729042053
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a05,5,2,3,0,3,0.0,1,0.92675,0.92476,0.0019899999999999363,1.0,1.0,0.0,514.6,2852.5744729042053,2395.727232789993,2035.7272327899932
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a10,5,2,3,0,3,0.0,1,0.92675,0.92476,0.0019899999999999363,1.0,1.0,0.0,514.6,2852.5744729042053,2395.727232789993,2035.7272327899932
mlsp-2013-birds__2d82d79adb47473e907e8f34ad15cdb2,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a20,5,2,3,0,3,0.0,1,0.92675,0.92476,0.0019899999999999363,1.0,1.0,0.0,514.6,2852.5744729042053,2395.727232789993,2035.7272327899932
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,artifact_only,2,2,0,1,0,0.0,1,0.90411,0.9012,0.002909999999999968,1.0,1.0,0.0,192.1,338.68961238861084,192.1,192.1
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,all_escalate,2,2,0,0,0,0.0,1,0.90411,0.9012,0.002909999999999968,1.0,1.0,0.0,192.1,338.68961238861084,192.1,192.1
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,full_external,2,2,0,0,2,1.0,1,0.9012,0.9012,0.0,1.0,0.0,0.0,192.1,338.68961238861084,338.68961238861084,338.68961238861084
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a05,2,2,0,0,0,0.0,1,0.90411,0.9012,0.002909999999999968,1.0,1.0,0.0,192.1,338.68961238861084,192.1,192.1
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a10,2,2,0,0,0,0.0,1,0.90411,0.9012,0.002909999999999968,1.0,1.0,0.0,192.1,338.68961238861084,192.1,192.1
mlsp-2013-birds__35246c86f5b347e18d24e0558af31250,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a20,2,2,0,0,0,0.0,1,0.90411,0.9012,0.002909999999999968,1.0,1.0,0.0,192.1,338.68961238861084,192.1,192.1
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,artifact_only,2,2,0,1,0,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,54.3,54.3
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,all_escalate,2,2,0,0,0,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,54.3,54.3
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,full_external,2,2,0,0,2,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,45.32421028614044,45.32421028614044
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,conformal_a05,2,2,0,0,0,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,54.3,54.3
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,conformal_a10,2,2,0,0,0,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,54.3,54.3
mlsp-2013-birds__5c488535319e494c9944773f9016d969,cards_senior_0726.jsonl:10,mlsp-2013-birds,easy,conformal_a20,2,2,0,0,0,1.0,1,0.87969,0.87969,0.0,1.0,0.0,0.0,54.3,45.32421028614044,54.3,54.3
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,artifact_only,3,0,3,0,0,0.3333333333333333,0,nan,0.88554,nan,0.0,0.0,1.0,360.4,2627.1813948079944,360.4,360.4
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,all_escalate,3,0,3,0,3,1.0,1,0.88554,0.88554,0.0,1.0,0.0,0.0,360.4,2627.1813948079944,2987.5813948079945,2627.5813948079945
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,full_external,3,0,3,0,3,1.0,1,0.88554,0.88554,0.0,1.0,0.0,0.0,360.4,2627.1813948079944,2627.1813948079944,2627.1813948079944
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,conformal_a05,3,0,3,0,3,1.0,1,0.88554,0.88554,0.0,1.0,0.0,0.0,360.4,2627.1813948079944,2987.5813948079945,2627.5813948079945
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,conformal_a10,3,0,3,0,3,1.0,1,0.88554,0.88554,0.0,1.0,0.0,0.0,360.4,2627.1813948079944,2987.5813948079945,2627.5813948079945
mlsp-2013-birds__90f132b316fa4cf98cf1e5efee710b89,cards_senior_0728.jsonl:18,mlsp-2013-birds,easy,conformal_a20,3,0,3,0,3,1.0,1,0.88554,0.88554,0.0,1.0,0.0,0.0,360.4,2627.1813948079944,2987.5813948079945,2627.5813948079945
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,artifact_only,3,2,1,1,0,0.0,1,0.89244,0.91552,-0.02307999999999999,0.0,0.0,1.0,229.4,3161.371691942215,229.4,229.4
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,all_escalate,3,2,1,0,1,1.0,1,0.91552,0.91552,0.0,1.0,0.0,0.0,229.4,3161.371691942215,684.3291040897369,564.3291040897369
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,full_external,3,2,1,0,3,1.0,1,0.91552,0.91552,0.0,1.0,0.0,0.0,229.4,3161.371691942215,3161.371691942215,3161.371691942215
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,conformal_a05,3,2,1,0,1,1.0,1,0.91552,0.91552,0.0,1.0,0.0,0.0,229.4,3161.371691942215,684.3291040897369,564.3291040897369
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,conformal_a10,3,2,1,0,1,1.0,1,0.91552,0.91552,0.0,1.0,0.0,0.0,229.4,3161.371691942215,684.3291040897369,564.3291040897369
mlsp-2013-birds__c5870d4b8b5442098b53fb4804d68bf5,cards_senior_0802.jsonl:4,mlsp-2013-birds,easy,conformal_a20,3,2,1,0,1,1.0,1,0.91552,0.91552,0.0,1.0,0.0,0.0,229.4,3161.371691942215,684.3291040897369,564.3291040897369
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,artifact_only,4,2,2,1,0,0.0,1,0.90199,0.91777,-0.015780000000000016,0.0,0.0,1.0,471.09999999999997,849.3103153705597,471.09999999999997,471.09999999999997
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,all_escalate,4,2,2,0,2,1.0,1,0.91777,0.91777,0.0,1.0,0.0,0.0,471.09999999999997,849.3103153705597,923.8031500339507,683.8031500339507
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,full_external,4,2,2,0,4,1.0,1,0.91777,0.91777,0.0,1.0,0.0,0.0,471.09999999999997,849.3103153705597,849.3103153705597,849.3103153705597
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a05,4,2,2,0,2,1.0,1,0.91777,0.91777,0.0,1.0,0.0,0.0,471.09999999999997,849.3103153705597,923.8031500339507,683.8031500339507
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a10,4,2,2,0,2,1.0,1,0.91777,0.91777,0.0,1.0,0.0,0.0,471.09999999999997,849.3103153705597,923.8031500339507,683.8031500339507
mlsp-2013-birds__cbc262e729334ecdaf84f39d41db9d23,cards_senior_0802.jsonl:4,mlsp-2013-birds,hard,conformal_a20,4,2,2,0,2,1.0,1,0.91777,0.91777,0.0,1.0,0.0,0.0,471.09999999999997,849.3103153705597,923.8031500339507,683.8031500339507
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,artifact_only,2,1,1,1,0,0.0,1,-0.30888,-0.06352,-0.24536,0.0,0.0,1.0,190.39999999999998,491.8794282237068,190.39999999999998,190.39999999999998
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,all_escalate,2,1,1,0,1,1.0,1,-0.06352,-0.06352,0.0,1.0,0.0,0.0,190.39999999999998,491.8794282237068,595.5900861980393,475.59008619803933
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,full_external,2,1,1,0,2,1.0,1,-0.06352,-0.06352,0.0,1.0,0.0,0.0,190.39999999999998,491.8794282237068,491.8794282237068,491.8794282237068
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a05,2,1,1,0,1,1.0,1,-0.06352,-0.06352,0.0,1.0,0.0,0.0,190.39999999999998,491.8794282237068,595.5900861980393,475.59008619803933
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a10,2,1,1,0,1,1.0,1,-0.06352,-0.06352,0.0,1.0,0.0,0.0,190.39999999999998,491.8794282237068,595.5900861980393,475.59008619803933
nomad2018-predict-transparent-conductors__1265133eace24ca18de1ac9288f5a1e5,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,conformal_a20,2,1,1,0,1,1.0,1,-0.06352,-0.06352,0.0,1.0,0.0,0.0,190.39999999999998,491.8794282237068,595.5900861980393,475.59008619803933
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,artifact_only,2,2,0,1,0,1.0,1,-0.05652,-0.0564,-0.00012000000000000205,0.0,0.0,1.0,87.4,932.5216052178293,87.4,87.4
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,all_escalate,2,2,0,0,0,1.0,1,-0.05652,-0.0564,-0.00012000000000000205,0.0,0.0,1.0,87.4,932.5216052178293,87.4,87.4
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,full_external,2,2,0,0,2,1.0,1,-0.0564,-0.0564,0.0,1.0,0.0,0.0,87.4,932.5216052178293,932.5216052178293,932.5216052178293
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a05,2,2,0,0,0,1.0,1,-0.05652,-0.0564,-0.00012000000000000205,0.0,0.0,1.0,87.4,932.5216052178293,87.4,87.4
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a10,2,2,0,0,0,1.0,1,-0.05652,-0.0564,-0.00012000000000000205,0.0,0.0,1.0,87.4,932.5216052178293,87.4,87.4
nomad2018-predict-transparent-conductors__a396aa16cb464d688b0d8516787a5fac,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,hard,conformal_a20,2,2,0,0,0,1.0,1,-0.05652,-0.0564,-0.00012000000000000205,0.0,0.0,1.0,87.4,932.5216052178293,87.4,87.4
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,artifact_only,2,2,0,1,0,1.0,1,-0.05681,-0.05596,-0.0008499999999999966,0.0,0.0,1.0,91.4,181.72186055593193,91.4,91.4
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,all_escalate,2,2,0,0,0,1.0,1,-0.05681,-0.05596,-0.0008499999999999966,0.0,0.0,1.0,91.4,181.72186055593193,91.4,91.4
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,full_external,2,2,0,0,2,1.0,1,-0.05596,-0.05596,0.0,1.0,0.0,0.0,91.4,181.72186055593193,181.72186055593193,181.72186055593193
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,conformal_a05,2,2,0,0,0,1.0,1,-0.05681,-0.05596,-0.0008499999999999966,0.0,0.0,1.0,91.4,181.72186055593193,91.4,91.4
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,conformal_a10,2,2,0,0,0,1.0,1,-0.05681,-0.05596,-0.0008499999999999966,0.0,0.0,1.0,91.4,181.72186055593193,91.4,91.4
nomad2018-predict-transparent-conductors__b9e345a509784184a1c3d92ffad28c91,cards_senior_0805seq.jsonl:19,nomad2018-predict-transparent-conductors,easy,conformal_a20,2,2,0,0,0,1.0,1,-0.05681,-0.05596,-0.0008499999999999966,0.0,0.0,1.0,91.4,181.72186055593193,91.4,91.4
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,artifact_only,2,1,1,1,0,0.0,1,-0.22577,-0.06388,-0.16188999999999998,0.0,0.0,1.0,146.4,833.7958321524784,146.4,146.4
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,all_escalate,2,1,1,0,1,1.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,940.5847008420154,820.5847008420154
nomad2018-predict-transparent-conductors__bddf4a264bef49469e4450b38388741c,cards_senior_0805seq.jsonl:17,nomad2018-predict-transparent-conductors,easy,full_external,2,1,1,0,2,1.0,1,-0.06388,-0.06388,0.0,1.0,0.0,0.0,146.4,833.7958321524784,833.7958321524784,833.7958321524784
